product_id,name,brand,price,currency,category_level_1,category_level_2,product_type,sport,availability,description,url,image_url,handle,source,tags,stock_quantity
9.89574E+12,Columbia Men Black Zero Rules Long Sleeve Shirt (Sun Protection),Columbia,27.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"TAKE THE HEAT With stretch and UPF 30, this soft tech tee sports our cooling technology that reacts with your sweat to lower the fabric’s temperature and keep you cool. Omni-Freeze ZERO™ sweat-activated super cooling Omni-Wick technology actively breathes and pulls moisture away from your skin Omni-Shade™ UPF 30 sun protection Antimicrobial treatment protects this product from bacterial growth Uses: Fishing Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas. Thanks to Her This gear was made in a factory supporting BSR’s HERproject™, a multifaceted program that strives to empower women working in global supply chains through health, finance, and gender equality training.",https://www.columbiasportswear.co.in/products/zero-rules-long-sleeve-shirt-am6083-010,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM6083-010_1.jpg?v=1743237609,zero-rules-long-sleeve-shirt-am6083-010,columbia_sportswear_india,Columbia; Crew Neck T-Shirts; Hiking and Trekking; Hiking Trekking; Men; Shirts and T-Shirts,167
9.89574E+12,Columbia Men Red Zero Rules Short Sleeve Shirt (Sun Protection),Columbia,29.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"SUPER COOL TEE This lightweight fishing shirt features our sweat-activated cooling technology, which reacts with your sweat to lower the material’s temperature. STAY DRY AND PROTECTED Quick-drying, moisture-wicking fabric, and built-in UPF 30 keep you focused on your cast, not on the heat. Omni-Freeze ZERO™ sweat-activated super cooling Omni-Wick technology actively breathes and pulls moisture away from your skin Omni-Shade™ UPF 30 sun protection Antimicrobial treatment protects this product from bacterial growth Uses: Fishing Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas. Thanks to Her This gear was made in a factory supporting BSR’s HERproject™, a multifaceted program that strives to empower women working in global supply chains through health, finance, and gender equality training.",https://www.columbiasportswear.co.in/products/zero-rules-short-sleeve-shirt-am6084-664,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM6084-664_1.jpg?v=1743237607,zero-rules-short-sleeve-shirt-am6084-664,columbia_sportswear_india,Columbia; Crew Neck T-Shirts; Hiking and Trekking; Hiking Trekking; Men; Shirts and T-Shirts,70
brighton-woods-graphic-long-sleeve-am3818-397,Columbia Men Green Brighton Woods Graphic Long Sleeve,Columbia Sportswear,29.99,USD,,Men's,,,in_stock,"Made of organic cotton, you can wear this long sleeve graphic shirt anywhere.",https://www.columbiasportswear.co.in/products/brighton-woods-graphic-long-sleeve-am3818-397,,brighton-woods-graphic-long-sleeve-am3818-397,columbia_sportswear_india,,170
fast-trek-ii-full-zip-fleece-am3039-470,Columbia Men Blue Fast Trek II Full Zip Fleece,Columbia Sportswear,47.99,USD,Apparel,Men's,,,in_stock,"LIGHT LAYER A comfy fleece hoodie is a perfect outer layer in mild weather or lightweight midlayer on extra-chilly days. THOUGHTFUL DETAILS Thumbholes and binding at the cuffs and hood make for a secure fit, while hand pockets let them keep fingers warm. Reflective detail Binding at hood Thumb loops Binding at cuffs Ce",https://www.columbiasportswear.co.in/products/fast-trek-ii-full-zip-fleece-am3039-470,,fast-trek-ii-full-zip-fleece-am3039-470,columbia_sportswear_india,,180
columbia-men-green-columbia-trek-long-sleeve-rugby-shirt-am3888-397,Columbia Men Green Columbia Trek Long Sleeve Rugby Shirt,Columbia Sportswear,35.99,USD,Apparel,Men's,,,in_stock,"Elevate your outdoor style with the Columbia Trek Long Sleeve Rugby Shirt – a perfect blend of rugged durability and casual sophistication. This long-sleeved shirt is designed for those who appreciate both fashion and functionality during their adventures. Crafted by Columbia, a renowned outdoor brand, the Trek Rugby S",https://www.columbiasportswear.co.in/products/columbia-men-green-columbia-trek-long-sleeve-rugby-shirt-am3888-397,,columbia-men-green-columbia-trek-long-sleeve-rugby-shirt-am3888-397,columbia_sportswear_india,,131
silver-ridge-cargo-short-am4084-339,Columbia Men Green Silver Ridge Cargo Short (Sun Protection),Columbia Sportswear,41.99,USD,,Men's,,,in_stock,"SWEAT-WICKING, SUN-SHADING These multi-talented cargo shorts keep you comfortable with ultra-wicking fabric and built-in UPF 50. Great for anything from bouldering to rafting. THE MODERN CARGO SHORT A partial elastic waist and gusset detail give these shorts an easy fit and ultimate freedom of movement. Omni-Shade® UPF",https://www.columbiasportswear.co.in/products/silver-ridge-cargo-short-am4084-339,,silver-ridge-cargo-short-am4084-339,columbia_sportswear_india,,143
9.89574E+12,Columbia Men Black Midweight II Long Sleeve Top (Non Returnable),Columbia,47.99,USD,Apparel,Men's,Sportswear,Winter Sports,in_stock,"Zoned thermal-reflective technology at front and back torso and breathable, sweat-wicking side inserts give you what you need, where you need it, while a versatile midweight fabric lets you wear this comfy long sleeve baselayer top in a wide variety of conditions and situations. Flat-lock seams slide smoothly over your skin and underarm gussets deliver great mobility",https://www.columbiasportswear.co.in/products/midweight-ii-long-sleeve-top-am6165-010,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM6165-010_1.jpg?v=1743237606,midweight-ii-long-sleeve-top-am6165-010,columbia_sportswear_india,Baselayer; Baselayer Top; Columbia; Men; Non Returnable; Winter Sports,72
9.89574E+12,Columbia Men Blue Midweight II Long Sleeve Top (Non Returnable),Columbia,47.99,USD,Apparel,Men's,Sportswear,Winter Sports,in_stock,"Zoned thermal-reflective technology at front and back torso and breathable, sweat-wicking side inserts give you what you need, where you need it, while a versatile midweight fabric lets you wear this comfy long sleeve baselayer top in a wide variety of conditions and situations. Flat-lock seams slide smoothly over your skin and underarm gussets deliver great mobility",https://www.columbiasportswear.co.in/products/midweight-ii-long-sleeve-top-am6165-431,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM6165-431_1.jpg?v=1743237605,midweight-ii-long-sleeve-top-am6165-431,columbia_sportswear_india,Baselayer; Baselayer Top; Columbia; Men; Non Returnable; Winter Sports,58
9.89574E+12,Columbia Men Blue Zero Rules Long Sleeve Shirt (Sun Protection),Columbia,27.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"TAKE THE HEAT With stretch and UPF 30, this soft tech tee sports our cooling technology that reacts with your sweat to lower the fabric’s temperature and keep you cool. Omni-Freeze ZERO™ sweat-activated super cooling Omni-Wick technology actively breathes and pulls moisture away from your skin Omni-Shade™ UPF 30 sun protection Antimicrobial treatment protects this product from bacterial growth Uses: Fishing Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas. Thanks to Her This gear was made in a factory supporting BSR’s HERproject™, a multifaceted program that strives to empower women working in global supply chains through health, finance, and gender equality training.",https://www.columbiasportswear.co.in/products/zero-rules-long-sleeve-shirt-am6083-431,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM6083-431_1.jpg?v=1743237609,zero-rules-long-sleeve-shirt-am6083-431,columbia_sportswear_india,Columbia; Crew Neck T-Shirts; Hiking and Trekking; Hiking Trekking; Men; Shirts and T-Shirts,187
9.89574E+12,Columbia Men Grey Zero Rules Short Sleeve Shirt (Sun Protection),Columbia,29.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"SUPER COOL TEE This lightweight fishing shirt features our sweat-activated cooling technology, which reacts with your sweat to lower the material’s temperature. STAY DRY AND PROTECTED Quick-drying, moisture-wicking fabric, and built-in UPF 30 keep you focused on your cast, not on the heat. Omni-Freeze ZERO™ sweat-activated super cooling Omni-Wick technology actively breathes and pulls moisture away from your skin Omni-Shade™ UPF 30 sun protection Antimicrobial treatment protects this product from bacterial growth Uses: Fishing Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas. Thanks to Her This gear was made in a factory supporting BSR’s HERproject™, a multifaceted program that strives to empower women working in global supply chains through health, finance, and gender equality training.",https://www.columbiasportswear.co.in/products/zero-rules-short-sleeve-shirt-am6084-039,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM6084-039_1.jpg?v=1743237608,zero-rules-short-sleeve-shirt-am6084-039,columbia_sportswear_india,Columbia; Crew Neck T-Shirts; Hiking and Trekking; Hiking Trekking; Men; Shirts and T-Shirts,174
9.89574E+12,Columbia Men Grey New Utilizer Polo (Sun Protection),Columbia,35.99,USD,Apparel,Men's,Sportswear,,in_stock,"SUNNY-DAY POLO This polo features advanced sweat-wicking fabric with built-in UPF 30, making it the perfect shirt for a hot day on the water. Omni-Wick™ Omni-Shade™ UPF 30 sun protection Center Back Length: 28.5"" Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas. Thanks to Her This gear was made in a factory supporting BSR’s HERproject™, a multifaceted program that strives to empower women working in global supply chains through health, finance, and gender equality training.",https://www.columbiasportswear.co.in/products/new-utilizer-polo-am6215-053,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM6215-053_2.jpg?v=1743237600,new-utilizer-polo-am6215-053,columbia_sportswear_india,Columbia; Lifestyle; Men; Polo T-Shirts; Shirts and T-Shirts,187
9.89574E+12,Columbia Men Grey Midweight Stretch Long Sleeve Top (Non Returnable),Columbia,41.99,USD,Apparel,Men's,Sportswear,Winter Sports,in_stock,"VERSATILE BASELAYER This performance top is the perfect first layer in winter, or a stand-alone in spring or fall. WARM AND DRY Our thermal-reflective lining holds heat in, while the wicking fabric keeps you from getting a chill. PERFORMANCE FIT Ergonomic seaming and 4-way stretch contours your body for a Performance Fit that keeps you moving. Omni-Heat™ thermal reflective Omni-Wick™ 4-way comfort stretch Captures and neutralizes odor for long-lasting freshness Ergonomic seaming Flatlocked construction Center Back Length: 29"" Uses: Hiking, Ski / Snowsports Imported",https://www.columbiasportswear.co.in/products/midweight-stretch-long-sleeve-top-am6323-053,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM6323-053_1.jpg?v=1743237596,midweight-stretch-long-sleeve-top-am6323-053,columbia_sportswear_india,Baselayer; Baselayer Top; Columbia; Men; Non Returnable; Winter Sports,75
9.89574E+12,Columbia Men Blue New Utilizer Polo (Sun Protection),Columbia,35.99,USD,Apparel,Men's,Sportswear,,in_stock,"SUNNY-DAY POLO This polo features advanced sweat-wicking fabric with built-in UPF 30, making it the perfect shirt for a hot day on the water. Omni-Wick™ Omni-Shade™ UPF 30 sun protection Center Back Length: 28.5"" Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas. Thanks to Her This gear was made in a factory supporting BSR’s HERproject™, a multifaceted program that strives to empower women working in global supply chains through health, finance, and gender equality training.",https://www.columbiasportswear.co.in/products/new-utilizer-polo-am6215-464,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM6215-464_1.jpg?v=1743237599,new-utilizer-polo-am6215-464,columbia_sportswear_india,Columbia; Lifestyle; Men; Polo T-Shirts; Shirts and T-Shirts,61
9.89574E+12,Columbia Men’s Omni-Freeze Zero Cooling Tech Tee Black,Columbia,30.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"This Columbia men’s cooling tech tee features Omni-Freeze Zero technology that activates with sweat to lower fabric temperature, ideal for intense aerobic workouts. Designed with sun protection fabric, this lightweight shirt offers reliable UV defense, making it perfect for outdoor activities like hiking and camping. The shirt is crafted from soft, stretchy materials that ensure unrestricted motion during trekking, enhancing comfort over prolonged wear. Its crew neck design combined with moisture-wicking properties helps maintain dry skin and prevents overheating in hot conditions. Optimized for dynamic sports, this men’s Columbia shirt supports breathability and rapid drying to keep you cool and comfortable. Suitable for adventurous lifestyles, this tee blends innovative cooling with durability, making it a must-have for active men seeking performance apparel.",https://www.columbiasportswear.co.in/products/columbia-men-black-zero-rules-short-sleeve-graphic-shirt-am6463-008,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM6463-008_1.jpg?v=1743237594,columbia-men-black-zero-rules-short-sleeve-graphic-shirt-am6463-008,columbia_sportswear_india,Columbia; Columbia Sale; Crew Neck T-Shirts; Hiking and Trekking; Hiking Trekking; Men; Shirts and T-Shirts,163
9.89574E+12,Columbia Men White Midweight Stretch Long Sleeve Top (Non Returnable),Columbia,41.99,USD,Apparel,Men's,Sportswear,Winter Sports,in_stock,"VERSATILE BASELAYER This performance top is the perfect first layer in winter, or a stand-alone in spring or fall. WARM AND DRY Our thermal-reflective lining holds heat in, while the wicking fabric keeps you from getting a chill. PERFORMANCE FIT Ergonomic seaming and 4-way stretch contours your body for a Performance Fit that keeps you moving. Omni-Heat™ thermal reflective Omni-Wick™ 4-way comfort stretch Captures and neutralizes odor for long-lasting freshness Ergonomic seaming Flatlocked construction Center Back Length: 29"" Uses: Hiking, Ski / Snowsports Imported",https://www.columbiasportswear.co.in/products/midweight-stretch-long-sleeve-top-am6323-100,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM6323-100_1.jpg?v=1743237595,midweight-stretch-long-sleeve-top-am6323-100,columbia_sportswear_india,Baselayer; Baselayer Top; Columbia; Men; Non Returnable; Winter Sports,94
9.89574E+12,Columbia Men Black UPF 50 Klamath Range Fleece Jacket,Columbia,23.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"FALL INTO WARM Lightweight and warm, this full-zip jacket was created with unpredictable fall weather in mind. Zippered chest pocket Hand pockets Center Back Length: 31.5"" Imported",https://www.columbiasportswear.co.in/products/klamath-range-full-zip-am6197-010,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM6197-010_1.jpg?v=1743237605,klamath-range-full-zip-am6197-010,columbia_sportswear_india,Columbia; Columbia Sale; Fleece; Hiking and Trekking; Hiking Trekking; Jackets and Vest; Men,132
9.89574E+12,Columbia Men Green Omni-Freeze Zero Zero Rules Tshirt,Columbia,35.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"A super-cooling tech tee with stretch and sun protection, this soft and lightweight men’s shirt sports our industry-leading cooling technology, which reacts with your sweat to lower the material’s temperature and keep you cool during dynamic aerobic activity in the heat.",https://www.columbiasportswear.co.in/products/columbia-men-green-zero-rules-short-sleeve-graphic-shirt-am6463-349,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM6463-349_1.jpg?v=1743237592,columbia-men-green-zero-rules-short-sleeve-graphic-shirt-am6463-349,columbia_sportswear_india,Columbia; Crew Neck T-Shirts; Hiking and Trekking; Hiking Trekking; Men; Shirts and T-Shirts,178
9.89574E+12,Columbia Men White Coolest Cool II Short Sleeve Shirt (Sun Protection),Columbia,29.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"The ultimate performance layer for high-octane activities in the heat, this sun-shading short sleeve employs strategically placed Omni-Freeze® ZERO sweat-activated cooling technology and Omni-Wick® inserts to keep you cool, dry, and protected in the outdoors.",https://www.columbiasportswear.co.in/products/coolest-cool-ii-short-sleeve-shirt-am6987-100,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM6987-100_1.jpg?v=1743237585,coolest-cool-ii-short-sleeve-shirt-am6987-100,columbia_sportswear_india,Columbia; Crew Neck T-Shirts; Hiking and Trekking; Hiking Trekking; Men; Shirts and T-Shirts,161
9.89574E+12,Columbia Men Green Silver Ridge Long Sleeve Shirt (Sun Protection),Columbia,53.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"ONE OF A KIND A classic long-sleeve shirt now crafted of recycled materials and packed with comfort features. TAKE A HIKE Lightweight and breathable with sun protection, odor control, wicking, and protective sleeves. Omni-Shade™ Broad Spectrum UPF 50 sun protection Omni-Wick™ Made with recycled content Mesh back vent Snap-close chest pocket Side-entry chest pocket with closures Small inner pocket Center Back Length: 27.0"" Uses: Hiking Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas.",https://www.columbiasportswear.co.in/products/silver-ridge-long-sleeve-shirt-am7453-316,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM7453-316_1.jpg?v=1743237584,silver-ridge-long-sleeve-shirt-am7453-316,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Long Sleeve Shirts; Men; Shirts and T-Shirts,34
9.89574E+12,Columbia Men Green Silver Ridge Plaid Long Sleeve Shirt (Sun Protection),Columbia,59.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"WEAR IT OUT A classic shirt crafted of recycled materials and packed with trail-ready features. TAKE A HIKE Light and breathable with sun protection, venting, wicking, odor control, and roll-up sleeves with snaps. Omni-Shade™ Broad Spectrum UPF 50 sun protection Omni-Wick™ Captures and neutralizes Odor for long-lasting freshness Vented Roll-up sleeves with snap holders Chest pockets Chest pocket with side hook and loop closure 3-point back ventilation system Center Back Length: 30"" Uses: Hiking Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas.",https://www.columbiasportswear.co.in/products/silver-ridge-plaid-long-sleeve-shirt-am7441-316,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM7441-316_1.jpg?v=1743237584,silver-ridge-plaid-long-sleeve-shirt-am7441-316,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Long Sleeve Shirts; Men; Shirts and T-Shirts,160
9.89574E+12,Columbia Men White Silver Ridge Short Sleeve Shirt (Sun Protection),Columbia,41.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"WEAR IT OUT A classic short-sleeve shirt now crafted of recycled materials and packed with comfort features. TAKE A HIKE Light and breathable with sun protection, odor control, wicking, and venting to keep you cool, dry, and protected on and off the trail. Omni-Shade™ Broad Spectrum UPF 50 sun protection Omni-Wick™ Captures and neutralizes Odor for long-lasting freshness Made with recycled content Chest pockets Chest pocket with side hook and loop closure 3-point back ventilation system Center Back Length: 30"" Uses: Hiking Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas.",https://www.columbiasportswear.co.in/products/silver-ridge-short-sleeve-shirt-am7474-100,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM7474-100_1.jpg?v=1743237582,silver-ridge-short-sleeve-shirt-am7474-100,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Men; Shirts and T-Shirts; Short Sleeve Shirts,61
9.89574E+12,Columbia Men Grey Silver Ridge Short Sleeve Shirt (Sun Protection),Columbia,41.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"WEAR IT OUT A classic short-sleeve shirt now crafted of recycled materials and packed with comfort features. TAKE A HIKE Light and breathable with sun protection, odor control, wicking, and venting to keep you cool, dry, and protected on and off the trail. Omni-Shade™ Broad Spectrum UPF 50 sun protection Omni-Wick™ Captures and neutralizes Odor for long-lasting freshness Made with recycled content Chest pockets Chest pocket with side hook and loop closure 3-point back ventilation system Center Back Length: 30"" Uses: Hiking Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas.",https://www.columbiasportswear.co.in/products/silver-ridge-short-sleeve-shirt-am7474-039,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM7474-039_1.jpg?v=1743237582,silver-ridge-short-sleeve-shirt-am7474-039,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Men; Shirts and T-Shirts; Short Sleeve Shirts,63
9.89574E+12,Columbia Men Blue Rapid Rivers II Long Sleeve Shirt,Columbia,27.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"EVERYDAY BUTTON-UP This cotton button-up is the kind of clean style and soft, durable comfort that goes from trail to everyday life with ease. 2-way comfort stretch Button-down collar Imported",https://www.columbiasportswear.co.in/products/rapid-rivers-ii-long-sleeve-shirt-am7968-441,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM7968-441_1.jpg?v=1743237580,rapid-rivers-ii-long-sleeve-shirt-am7968-441,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Long Sleeve Shirts; Men; Shirts and T-Shirts,28
9.89574E+12,Columbia Men Brown Silver Ridge Short Sleeve Shirt (Sun Protection),Columbia,41.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"WEAR IT OUT A classic short-sleeve shirt now crafted of recycled materials and packed with comfort features. TAKE A HIKE Light and breathable with sun protection, odor control, wicking, and venting to keep you cool, dry, and protected on and off the trail. Omni-Shade™ Broad Spectrum UPF 50 sun protection Omni-Wick™ Captures and neutralizes Odor for long-lasting freshness Made with recycled content Chest pockets Chest pocket with side hook and loop closure 3-point back ventilation system Center Back Length: 30"" Uses: Hiking Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas.",https://www.columbiasportswear.co.in/products/silver-ridge-short-sleeve-shirt-am7474-239,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM7474-239_1.jpg?v=1743237581,silver-ridge-short-sleeve-shirt-am7474-239,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Men; Shirts and T-Shirts; Short Sleeve Shirts,157
9.89574E+12,Columbia Men Orange Rapid Rivers II Long Sleeve Shirt,Columbia,27.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"EVERYDAY BUTTON-UP This cotton button-up is the kind of clean style and soft, durable comfort that goes from trail to everyday life with ease. 2-way comfort stretch Button-down collar Imported",https://www.columbiasportswear.co.in/products/rapid-rivers-ii-long-sleeve-shirt-am7968-808,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM7968-808_2.jpg?v=1743237579,rapid-rivers-ii-long-sleeve-shirt-am7968-808,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Long Sleeve Shirts; Men; Shirts and T-Shirts,173
9.89574E+12,Columbia Men Red Rapid Rivers II Long Sleeve Shirt,Columbia,27.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"EVERYDAY BUTTON-UP This cotton button-up is the kind of clean style and soft, durable comfort that goes from trail to everyday life with ease. 2-way comfort stretch Button-down collar Imported",https://www.columbiasportswear.co.in/products/rapid-rivers-ii-long-sleeve-shirt-am7968-613,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM7968-613_1.jpg?v=1743237579,rapid-rivers-ii-long-sleeve-shirt-am7968-613,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Long Sleeve Shirts; Men; Shirts and T-Shirts,15
9.89574E+12,Columbia Men Olive Silver Ridge Convertible Pant (Sun Protection),Columbia,59.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"NOT DAD'S PANTS But better. A classic pant now crafted of recycled materials and packed with trail-ready features. TAKE A HIKE Light and breathable with comfort stretch, sun protection, wicking, cargo pockets, and zip-off legs that convert to shorts. Omni-Shade™ Broad Spectrum UPF 50 sun protection Omni-Wick™ 2-way comfort stretch Partial elastic at waist Integrated removable belt Hand pockets Zip-closed security pocket Hook and loop closure cargo pocket Gusset detail Zip off legs convert pant to 9"" inseam shorts Uses: Hiking Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas.",https://www.columbiasportswear.co.in/products/silver-ridge-convertible-pant-am8004-319,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM8004-319_1.jpg?v=1743237563,silver-ridge-convertible-pant-am8004-319,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Men; Pants; Pants and Shorts,131
9.89574E+12,Columbia Men Black Fast Trek II Pant,Columbia,18.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"Soft, toasty fleece provides a comfortable layer between you and the cold, while an adjustable drawcord at waist and a casual, roomy cut allow optimal fit and comfort for activity and relaxation alike.",https://www.columbiasportswear.co.in/products/fast-trek-ii-pant-am8003-010,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM8003-010_1.jpg?v=1743237578,fast-trek-ii-pant-am8003-010,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Men; Pants and Shorts; Warm Pants,68
9.89574E+12,Columbia Men Yellow Out and Back II Long Sleeve Shirt,Columbia,29.99,USD,Apparel,Men's,Sportswear,,in_stock,NOT FOUND,https://www.columbiasportswear.co.in/products/out-and-back-ii-long-sleeve-shirt-am8022-741,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM8022-741_1.jpg?v=1743237559,out-and-back-ii-long-sleeve-shirt-am8022-741,columbia_sportswear_india,Columbia; Long Sleeve Shirts; Men; Shirts and T-Shirts; Water Sports,132
9.89574E+12,Columbia Men Assorted Royce Peak Pant,Columbia,50.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"TRAIL TO TOWN Are these casual pants that are ready for the trail? Or hiking pants you can wear out on the town? Answer: both. READY FOR ANYTHING With 4-way comfort stretch and built-in UPF 50 sun protection, these versatile pants are up for whatever the day brings. Omni-Shade™ UPF 50 sun protection 4-way comfort stretch Zip-closed security pocket Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas. Thanks to Her This gear was made in a factory supporting BSR’s HERproject™, a multifaceted program that strives to empower women working in global supply chains through health, finance, and gender equality training.",https://www.columbiasportswear.co.in/products/royce-peak-pant-am8116-967,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM8116-967_1.jpg?v=1743237553,royce-peak-pant-am8116-967,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Men; Pants; Pants and Shorts,17
9.89574E+12,Columbia Men White Flare Gun Flannel III Long Sleeve Shirt,Columbia,39.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"FLANNEL ESSENTIAL Add this flannel shirt to your collection—you can never go wrong with a classic plaid cotton flannel with a bit of stretch. Omni-Wick™ Comfort stretch Button closure chest pocket Drop tail hem Center Back Length: 35"" Uses: Water Imported",https://www.columbiasportswear.co.in/products/flare-gun-flannel-iii-long-sleeve-shirt-am8194-191,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM8194-191_1.jpg?v=1743237552,flare-gun-flannel-iii-long-sleeve-shirt-am8194-191,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Long Sleeve Shirts; Men; Shirts and T-Shirts,158
9.89574E+12,Columbia Men Black Midweight II Tight (Non Returnable),Columbia,41.99,USD,Apparel,Men's,Sportswear,Winter Sports,in_stock,"Finely crafted for dynamic activity in the cold, this versatile midweight tight excels in a wide variety of conditions and situations, featuring a wicking gusset and waistband to keep you comfortable and dry, stretch properties for mobility, and thermal reflectivity for bonus lightweight warmth.",https://www.columbiasportswear.co.in/products/midweight-ii-tight-am8228-010,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM8228-010_1.jpg?v=1743237551,midweight-ii-tight-am8228-010,columbia_sportswear_india,Baselayer; Baselayer Bottom; Columbia; Men; Non Returnable; Winter Sports,199
9.89574E+12,Columbia Men Grey Ultimate ROC Pant,Columbia,35.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"A rugged outdoor pant in a soft, sandwashed fabric, the Ultimate Roc is outfitted with UPF 50 sun protection and an advanced water repellency treatment that shields you from rain and stains alike",https://www.columbiasportswear.co.in/products/ultimate-roc-pant-am8564-028,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM8564-028_1.jpg?v=1743237549,ultimate-roc-pant-am8564-028,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Men; Pants; Pants and Shorts,26
9.89574E+12,Columbia Men Navy Blue Flare Gun Flannel III Long Sleeve Shirt,Columbia,39.99,USD,Apparel,Men's,Sportswear,Hiking,in_stock,"FLANNEL ESSENTIAL Add this flannel shirt to your collection—you can never go wrong with a classic plaid cotton flannel with a bit of stretch. Omni-Wick™ Comfort stretch Button closure chest pocket Drop tail hem Center Back Length: 35"" Uses: Water Imported",https://www.columbiasportswear.co.in/products/flare-gun-flannel-iii-long-sleeve-shirt-am8194-591,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AM8194-591_1.jpg?v=1743237551,flare-gun-flannel-iii-long-sleeve-shirt-am8194-591,columbia_sportswear_india,Columbia; Hiking and Trekking; Hiking Trekking; Long Sleeve Shirts; Men; Shirts and T-Shirts,88
